game_id,team,week,name,pass_type,x,y
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,-22.69034810192406,23.61281599059382
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,17.85571784740552,9.787205986582931
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,-28.138033521340823,28.89160222493557
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,3.2385816728123724,21.68430335097006
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,,
2019111006,arizona-cardinals,10,Kyler Murray,INCOMPLETE,,
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,26.841393586904182,8.979874064734936
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-9.020730007901737,-4.974300831443801
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,10.51196398821994,1.8023839455519233
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-7.443606245765078,8.734935332157512
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-12.533845543910864,21.117912551627256
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,15.431145044201584,-2.056308054085854
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-13.980252999225199,3.997831442708212
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-9.455904588261907,10.70980108062411
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-1.1576175163343192,3.0706820682068217
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-11.884757599071271,-3.484356502621378
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,6.358652797658182,5.829980999654574
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-12.085761254956282,12.450093295503843
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,17.42111767777143,3.6238763725322882
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-10.027360434804626,5.265380895488453
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,25.915799466761126,1.155261807435707
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,9.424365948983358,5.806647460225161
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-13.367484869083695,-5.002219501543025
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-11.276860510323434,-2.4937750140144543
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,14.820611969933163,0.5460888058927602
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-12.279194721258394,-4.8420376969130885
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,-14.397808324784377,-2.536765967375546
2019111708,arizona-cardinals,11,Kyler Murray,COMPLETE,26.270607068526346,8.96160537620286
2019111708,arizona-cardinals,11,Kyler Murray,TOUCHDOWN,-5.378208394512245,5.51840180516651
2019111708,arizona-cardinals,11,Kyler Murray,TOUCHDOWN,-15.115587150758753,-2.0943562610229307
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,0.7134395857037513,2.235416583787525
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,-26.469914734520554,8.90827403758439
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,26.471730012563082,5.860451686410398
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,-14.860698340660866,8.4973544973545
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,17.312949969161384,1.4302120503671059
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,-5.699759350704615,17.45711079044414
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,-13.559332631795808,-2.6876809423979084
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,-1.6123797191887719,11.325925925925937
2019111708,arizona-cardinals,11,Kyler Murray,INCOMPLETE,-25.020548506896127,17.23541071623669
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,6.836505818127467,3.9207824880339643
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-24.413470484689782,1.447384638828963
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-9.642620140888107,4.833087874325015
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,16.698674865262547,-1.2009054611670513
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-5.918981876312085,5.359646830840272
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,23.469108958350823,9.457732659651755
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-16.093763407715468,-5.226879023998855
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,9.885140070446573,3.2298555996472555
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-11.275778119930765,-4.844658980231094
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,12.629849496225555,-5.964262998609072
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-2.8823924169437865,14.432764723372916
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-20.544082501369758,3.8363807443342806
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,17.516364673119746,5.493146207431949
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,12.21754834379422,8.161432627410264
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-13.859936407801138,-1.3910876267197851
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,6.863468848197659,8.691759584385746
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,18.561502340093604,-0.9078573228232859
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,-4.160885804205398,3.3951819288456937
2019120108,arizona-cardinals,13,Kyler Murray,COMPLETE,6.24188458358919,4.4672077866329385
2019120108,arizona-cardinals,13,Kyler Murray,INTERCEPTION,8.749636130590856,5.713921850653247
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-20.65316490437409,5.008165131621927
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,19.781036866064817,3.0571457484025824
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-8.422892826007153,-3.378657018362982
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-0.13561294851793562,44.40158730158715
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,27.48619633674242,16.234322947285907
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,11.195670205569153,13.301259540197597
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-15.407175704938773,-2.559688330832669
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-6.592899438101413,7.298309687690219
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-19.339878749580443,21.321969950661913
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-12.0190962200988,11.030919312169313
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,13.295407501299948,1.68055555555556
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-13.332175007312873,-3.3268573633157628
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,-21.777109984399463,7.020084534452353
2019120108,arizona-cardinals,13,Kyler Murray,INCOMPLETE,,
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,12.256837420878327,14.774263635444111
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-12.993220957828118,2.096260661414353
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,12.95523101872686,-3.6392914653783053
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,19.529457301600278,23.69942713927693
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-22.34818485371,8.23773499003241
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-2.5289417948630017,12.46453742119111
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,22.583118514740534,8.351478768145448
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,7.772277493778279,-4.227515852019716
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,25.136464369631234,27.80613947280632
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-19.51178834750295,1.4610420682772312
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,16.054734033863916,1.355104481195245
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,12.088962499109055,27.129226761206578
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,20.397656334391254,-1.9064525938088266
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-12.357204239790596,-4.557147695135923
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,18.969700404746177,13.831787608720505
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-9.62604462494832,-2.5742585393944912
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-18.802099232089642,5.04664438874967
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,8.6691446910888,-4.37222139587143
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,11.734127643129078,-6.406783587104216
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-23.465728941739712,9.098813611782662
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,19.505137166833254,26.871786582925576
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,12.439935956962033,-0.9397366628406416
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,-13.464528570390184,2.850020755237773
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,15.41195727660798,0.6248654986383131
2019091500,arizona-cardinals,2,Kyler Murray,COMPLETE,12.592432843027956,27.120076425632107
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,-25.402324963688088,6.305114638447978
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,12.828337431323332,11.200540602714536
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,1.1730936037441375,1.9273504273504576
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,24.69185520934362,12.76141220585668
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,5.860353379709,6.619972822158619
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,21.1586900968996,24.701294184862295
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,11.285180550325434,0.1848050842304081
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,-22.616389345047413,6.911801107707535
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,11.077337185012794,8.979239530086986
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,6.361260944315353,11.051272360796188
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,-24.061193102591268,5.300760094270434
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,-21.53458340275358,9.20198284275954
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,,
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,,
2019091500,arizona-cardinals,2,Kyler Murray,INCOMPLETE,,
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-12.889194955731373,5.101371314465012
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,10.974920561543357,5.542025891010634
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,19.902939389916114,-0.7542496904199
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-0.6482694130264552,2.55842151675485
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-21.696771091328735,2.8690036461824424
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,4.966150125141684,5.327246139596282
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-6.7030289864980075,2.200638949200267
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,2.650462324694517,18.302002014318802
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,23.016144173353243,6.5341108444556255
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,15.409636863983975,-4.681268964912779
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-15.73010805422755,-1.2791763768449476
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-9.923012673315823,-0.5430463904246822
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,2.5424038009490646,-4.27463983634539
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-4.587591682680518,3.456741784854566
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,12.24958243168445,-2.0835822381521547
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,17.777264676570994,1.7947940881453863
